body_id,name,segment,county,schools,enrollment,website,coverage_level,blocker_code,platform,board_page_url,own_site_doc_links,expected_meetings_per_year,docs_count,last_checked,last_success,manual_notes,is_dependent
COG-248426,TOWN OF BERLIN,AL Municipal,CULLMAN,,,https://berlinal.gov/,0,,,,,,,,,"Census 2022 Municipal, pop 498",False
COG-100047,TOWN OF PINCKARD,AL Municipal,DALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 587",False
COG-122530,TOWN OF ARITON,AL Municipal,DALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 655",False
COG-122531,CITY OF OZARK,AL Municipal,DALE,,,http://www.ozarkalabama.us,0,,,,,,,,,"Census 2022 Municipal, pop 14313",False
COG-122532,TOWN OF GRIMES,AL Municipal,DALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 576",False
COG-160595,TOWN OF NEWTON,AL Municipal,DALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1607",False
COG-160596,CITY OF DALEVILLE,AL Municipal,DALE,,,http://www.dalevilleal.com,0,,,,,,,,,"Census 2022 Municipal, pop 4862",False
COG-160597,TOWN OF NAPIER FIELD,AL Municipal,DALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 409",False
COG-160598,TOWN OF CLAYHATCHEE,AL Municipal,DALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 470",False
COG-203912,TOWN OF MIDLAND CITY,AL Municipal,DALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 2264",False
COG-211971,TOWN OF LEVEL PLAINS,AL Municipal,DALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1821",False
COG-100048,CITY OF SELMA,AL Municipal,DALLAS,,,http://selmaalabama.com,0,,,,,,,,,"Census 2022 Municipal, pop 17625",False
COG-122533,TOWN OF ORRVILLE,AL Municipal,DALLAS,,,,0,,,,,,,,,"Census 2022 Municipal, pop 145",False
COG-215829,CITY OF VALLEY GRANDE,AL Municipal,DALLAS,,,http://www.cityofvalleygrande.com,0,,,,,,,,,"Census 2022 Municipal, pop 4079",False
COG-100051,TOWN OF GERALDINE,AL Municipal,DEKALB,,,,0,,,,,,,,,"Census 2022 Municipal, pop 910",False
COG-100052,TOWN OF SHILOH,AL Municipal,DEKALB,,,,0,,,,,,,,,"Census 2022 Municipal, pop 323",False
COG-122534,TOWN OF POWELL,AL Municipal,DEKALB,,,,0,,,,,,,,,"Census 2022 Municipal, pop 882",False
COG-160599,TOWN OF CROSSVILLE,AL Municipal,DEKALB,,,http://www.crossvillealabama.com,0,,,,,,,,,"Census 2022 Municipal, pop 1810",False
COG-160600,TOWN OF MENTONE,AL Municipal,DEKALB,,,http://www.town-of-mentone-alabama.com,0,,,,,,,,,"Census 2022 Municipal, pop 321",False
COG-160601,CITY OF HENAGAR,AL Municipal,DEKALB,,,,0,,,,,,,,,"Census 2022 Municipal, pop 2298",False
COG-160602,TOWN OF LAKEVIEW,AL Municipal,DEKALB,,,,0,,,,,,,,,"Census 2022 Municipal, pop 160",False
COG-160603,TOWN OF IDER,AL Municipal,DEKALB,,,,0,,,,,,,,,"Census 2022 Municipal, pop 739",False
COG-183680,CITY OF RAINSVILLE,AL Municipal,DEKALB,,,,0,,,,,,,,,"Census 2022 Municipal, pop 5604",False
COG-184297,TOWN OF FYFFE,AL Municipal,DEKALB,,,http://www.fyffecitylimits.com,0,,,,,,,,,"Census 2022 Municipal, pop 963",False
COG-189549,TOWN OF PINE RIDGE,AL Municipal,DEKALB,,,,0,,,,,,,,,"Census 2022 Municipal, pop 264",False
COG-193054,TOWN OF VALLEY HEAD,AL Municipal,DEKALB,,,,0,,,,,,,,,"Census 2022 Municipal, pop 582",False
COG-203913,CITY OF FORT PAYNE,AL Municipal,DEKALB,,,http://www.fortpayne.org,0,,,,,,,,,"Census 2022 Municipal, pop 14834",False
COG-207508,TOWN OF COLLINSVILLE,AL Municipal,DEKALB,,,http://www.collinsvillealabama.net/,0,,,,,,,,,"Census 2022 Municipal, pop 2029",False
COG-207509,TOWN OF HAMMONDVILLE,AL Municipal,DEKALB,,,,0,,,,,,,,,"Census 2022 Municipal, pop 429",False
COG-207510,TOWN OF SYLVANIA,AL Municipal,DEKALB,,,http://www.sylvaniaalabama.com,0,,,,,,,,,"Census 2022 Municipal, pop 1800",False
COG-100053,TOWN OF DEATSVILLE,AL Municipal,ELMORE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1730",False
COG-160604,CITY OF TALLASSEE,AL Municipal,ELMORE,,,http://www.tallassee.al.us/community.htm,0,,,,,,,,,"Census 2022 Municipal, pop 4808",False
COG-160605,CITY OF WETUMPKA,AL Municipal,ELMORE,,,http://cityofwetumpka.com,0,,,,,,,,,"Census 2022 Municipal, pop 7190",False
COG-160606,CITY OF MILLBROOK,AL Municipal,ELMORE,,,http://www.cityofmillbrook.org/,0,,,,,,,,,"Census 2022 Municipal, pop 17217",False
COG-183638,TOWN OF ELMORE,AL Municipal,ELMORE,,,http://www.townofelmore.com,0,,,,,,,,,"Census 2022 Municipal, pop 1335",False
COG-203914,TOWN OF ECLECTIC,AL Municipal,ELMORE,,,http://www.townofeclectic.com,0,,,,,,,,,"Census 2022 Municipal, pop 1224",False
COG-211972,TOWN OF COOSADA,AL Municipal,ELMORE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1257",False
COG-100054,TOWN OF RIVERVIEW,AL Municipal,ESCAMBIA,,,,0,,,,,,,,,"Census 2022 Municipal, pop 161",False
COG-122535,CITY OF BREWTON,AL Municipal,ESCAMBIA,,,http://www.cityofbrewton.org,0,,,,,,,,,"Census 2022 Municipal, pop 5261",False
COG-122536,TOWN OF POLLARD,AL Municipal,ESCAMBIA,,,,0,,,,,,,,,"Census 2022 Municipal, pop 123",False
COG-160607,CITY OF ATMORE,AL Municipal,ESCAMBIA,,,http://www.cityofatmore.com,0,,,,,,,,,"Census 2022 Municipal, pop 8542",False
COG-160608,CITY OF EAST BREWTON,AL Municipal,ESCAMBIA,,,http://eastbrewton.net,0,,,,,,,,,"Census 2022 Municipal, pop 2266",False
COG-160609,TOWN OF FLOMATON,AL Municipal,ESCAMBIA,,,http://www.flomaton.com,0,,,,,,,,,"Census 2022 Municipal, pop 1452",False
COG-100055,CITY OF SOUTHSIDE,AL Municipal,ETOWAH,,,http://www.cityofsouthside.com,0,,,,,,,,,"Census 2022 Municipal, pop 9465",False
COG-122537,TOWN OF REECE CITY,AL Municipal,ETOWAH,,,,0,,,,,,,,,"Census 2022 Municipal, pop 610",False
COG-160610,TOWN OF ALTOONA,AL Municipal,ETOWAH,,,http://www.youraltoona.net,0,,,,,,,,,"Census 2022 Municipal, pop 951",False
COG-160611,CITY OF ATTALLA,AL Municipal,ETOWAH,,,http://www.attallacity.com,0,,,,,,,,,"Census 2022 Municipal, pop 5839",False
COG-160612,CITY OF RAINBOW CITY,AL Municipal,ETOWAH,,,http://rbcalabama.com,0,,,,,,,,,"Census 2022 Municipal, pop 10154",False
COG-160613,TOWN OF WALNUT GROVE,AL Municipal,ETOWAH,,,,0,,,,,,,,,"Census 2022 Municipal, pop 773",False
COG-160614,TOWN OF SARDIS CITY,AL Municipal,ETOWAH,,,http://www.sardiscity.com,0,,,,,,,,,"Census 2022 Municipal, pop 1798",False
COG-160615,TOWN OF RIDGEVILLE,AL Municipal,ETOWAH,,,,0,,,,,,,,,"Census 2022 Municipal, pop 84",False
COG-183677,CITY OF GADSDEN,AL Municipal,ETOWAH,,,http://cityofgadsden.com,0,,,,,,,,,"Census 2022 Municipal, pop 33769",False
COG-193055,CITY OF HOKES BLUFF,AL Municipal,ETOWAH,,,http://www.cityofhokesbluff.com,0,,,,,,,,,"Census 2022 Municipal, pop 4435",False
COG-225037,CITY OF GLENCOE,AL Municipal,ETOWAH,,,http://www.cityofglencoe.net,0,,,,,,,,,"Census 2022 Municipal, pop 5412",False
COG-160616,TOWN OF BERRY,AL Municipal,FAYETTE,,,http://www.townofberryalabama.org,0,,,,,,,,,"Census 2022 Municipal, pop 1204",False
COG-160617,TOWN OF BELK,AL Municipal,FAYETTE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 188",False
COG-189550,CITY OF FAYETTE,AL Municipal,FAYETTE,,,http://www.fayetteal.org,0,,,,,,,,,"Census 2022 Municipal, pop 4185",False
COG-225762,TOWN OF GLEN ALLEN,AL Municipal,FAYETTE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 426",False
COG-100056,CITY OF RUSSELLVILLE,AL Municipal,FRANKLIN,,,http://www.russellvillegov.com,0,,,,,,,,,"Census 2022 Municipal, pop 10789",False
COG-122539,TOWN OF HODGES,AL Municipal,FRANKLIN,,,,0,,,,,,,,,"Census 2022 Municipal, pop 263",False
COG-122540,TOWN OF VINA,AL Municipal,FRANKLIN,,,,0,,,,,,,,,"Census 2022 Municipal, pop 325",False
COG-160618,TOWN OF PHIL CAMPBELL,AL Municipal,FRANKLIN,,,http://www.philcampbellal.com,0,,,,,,,,,"Census 2022 Municipal, pop 988",False
COG-160619,CITY OF RED BAY,AL Municipal,FRANKLIN,,,http://www.cityofredbay.org/,0,,,,,,,,,"Census 2022 Municipal, pop 3184",False
COG-122541,CITY OF HARTFORD,AL Municipal,GENEVA,,,http://www.cityofhartfordal.com.in.progress.of.setting.up,0,,,,,,,,,"Census 2022 Municipal, pop 2651",False
COG-122542,TOWN OF MALVERN,AL Municipal,GENEVA,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1543",False
COG-160620,TOWN OF BLACK,AL Municipal,GENEVA,,,,0,,,,,,,,,"Census 2022 Municipal, pop 226",False
COG-160621,TOWN OF COFFEE SPRINGS,AL Municipal,GENEVA,,,,0,,,,,,,,,"Census 2022 Municipal, pop 208",False
COG-160622,CITY OF GENEVA,AL Municipal,GENEVA,,,,0,,,,,,,,,"Census 2022 Municipal, pop 4185",False
COG-160623,CITY OF SLOCOMB,AL Municipal,GENEVA,,,http://www.slocombal.com,0,,,,,,,,,"Census 2022 Municipal, pop 2094",False
COG-184300,CITY OF SAMSON,AL Municipal,GENEVA,,,http://www.cityofsamson.com,0,,,,,,,,,"Census 2022 Municipal, pop 1860",False
COG-100058,TOWN OF EUTAW,AL Municipal,GREENE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 2859",False
COG-122543,TOWN OF BOLIGEE,AL Municipal,GREENE,,,http://www.alabama.gov/portal/secondary.jsp?id=countiesMetropolitan&countyID=greene,0,,,,,,,,,"Census 2022 Municipal, pop 297",False
COG-160624,TOWN OF UNION,AL Municipal,GREENE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 176",False
COG-160625,TOWN OF FORKLAND,AL Municipal,GREENE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 444",False
COG-100059,TOWN OF MOUNDVILLE,AL Municipal,HALE,,,http://www.moundvillealabama.com,0,,,,,,,,,"Census 2022 Municipal, pop 3072",False
COG-122544,TOWN OF NEWBERN,AL Municipal,HALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 131",False
COG-189551,TOWN OF AKRON,AL Municipal,HALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 226",False
COG-207512,CITY OF GREENSBORO,AL Municipal,HALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 2195",False
COG-122545,TOWN OF HALEBURG,AL Municipal,HENRY,,,,0,,,,,,,,,"Census 2022 Municipal, pop 115",False
COG-160626,CITY OF ABBEVILLE,AL Municipal,HENRY,,,http://www.cityofabbeville.org,0,,,,,,,,,"Census 2022 Municipal, pop 2379",False
COG-160627,TOWN OF NEWVILLE,AL Municipal,HENRY,,,,0,,,,,,,,,"Census 2022 Municipal, pop 549",False
COG-207513,CITY OF HEADLAND,AL Municipal,HENRY,,,http://www.headlandalabama.org,0,,,,,,,,,"Census 2022 Municipal, pop 5145",False
COG-100060,TOWN OF ASHFORD,AL Municipal,HOUSTON,,,http://www.ashfordcitygovernment.com,0,,,,,,,,,"Census 2022 Municipal, pop 2247",False
COG-100062,TOWN OF KINSEY,AL Municipal,HOUSTON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 2243",False
COG-122546,CITY OF DOTHAN,AL Municipal,HOUSTON,,,http://www.dothan.org,0,,,,,,,,,"Census 2022 Municipal, pop 71175",False
COG-122547,TOWN OF WEBB,AL Municipal,HOUSTON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1283",False
COG-122548,TOWN OF COWARTS,AL Municipal,HOUSTON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1953",False
COG-160628,TOWN OF COLUMBIA,AL Municipal,HOUSTON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 690",False
COG-160629,TOWN OF GORDON,AL Municipal,HOUSTON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 292",False
COG-160630,TOWN OF REHOBETH,AL Municipal,HOUSTON,,,http://www.rehobethalabama.com,0,,,,,,,,,"Census 2022 Municipal, pop 1821",False
COG-160631,TOWN OF AVON,AL Municipal,HOUSTON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 466",False
COG-184301,TOWN OF MADRID,AL Municipal,HOUSTON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 265",False
COG-207514,TOWN OF COTTONWOOD,AL Municipal,HOUSTON,,,http://www.townofcottonwood.org,0,,,,,,,,,"Census 2022 Municipal, pop 1046",False
COG-207515,TOWN OF TAYLOR,AL Municipal,HOUSTON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 2268",False
COG-100063,TOWN OF PAINT ROCK,AL Municipal,JACKSON,,,http://www.jacksoncountyal.com/towns.html,0,,,,,,,,,"Census 2022 Municipal, pop 181",False
COG-100065,TOWN OF HYTOP,AL Municipal,JACKSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 443",False
COG-122549,TOWN OF HOLLYWOOD,AL Municipal,JACKSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 918",False
COG-122550,TOWN OF PLEASANT GROVES,AL Municipal,JACKSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 426",False
COG-122551,TOWN OF DUTTON,AL Municipal,JACKSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 333",False
COG-137132,TOWN OF LANGSTON,AL Municipal,JACKSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 268",False
COG-160632,CITY OF BRIDGEPORT,AL Municipal,JACKSON,,,http://bridgeport-al.com/,0,,,,,,,,,"Census 2022 Municipal, pop 2257",False
COG-160633,TOWN OF PISGAH,AL Municipal,JACKSON,,,http://www.orgsites.com/al/the-pisgah-page,0,,,,,,,,,"Census 2022 Municipal, pop 682",False
COG-160634,CITY OF SCOTTSBORO,AL Municipal,JACKSON,,,http://www.cityofscottsboro.com/,0,,,,,,,,,"Census 2022 Municipal, pop 15640",False
COG-160635,TOWN OF WOODVILLE,AL Municipal,JACKSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 748",False
COG-189552,TOWN OF SECTION,AL Municipal,JACKSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 763",False
COG-207516,CITY OF STEVENSON,AL Municipal,JACKSON,,,https://www.stevensonal.gov/,0,,,,,,,,,"Census 2022 Municipal, pop 1960",False
COG-207517,TOWN OF SKYLINE,AL Municipal,JACKSON,,,http://www.townofskyline.com,0,,,,,,,,,"Census 2022 Municipal, pop 837",False
COG-100066,CITY OF FULTONDALE,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 9789",False
COG-122552,CITY OF BRIGHTON,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 2299",False
COG-122553,CITY OF FAIRFIELD,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 9832",False
COG-122554,CITY OF HOMEWOOD,AL Municipal,JEFFERSON,,,http://www.homewoodal.net/,0,,,,,,,,,"Census 2022 Municipal, pop 26054",False
COG-122555,CITY OF MOUNTAIN BROOK,AL Municipal,JEFFERSON,,,http://www.mtnbrook.org,0,,,,,,,,,"Census 2022 Municipal, pop 22158",False
COG-122556,TOWN OF TRAFFORD,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 608",False
COG-122557,CITY OF HUEYTOWN,AL Municipal,JEFFERSON,,,http://www.hueytownal.gov,0,,,,,,,,,"Census 2022 Municipal, pop 16531",False
COG-122558,CITY OF HOOVER,AL Municipal,JEFFERSON,,,http://www.hooveralabama.gov,0,,,,,,,,,"Census 2022 Municipal, pop 92589",False
COG-160636,CITY OF ADAMSVILLE,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 4294",False
COG-160637,CITY OF BESSEMER,AL Municipal,JEFFERSON,,,http://www.bessemeral.org,0,,,,,,,,,"Census 2022 Municipal, pop 25615",False
COG-160638,TOWN OF BROOKSIDE,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1232",False
COG-160639,TOWN OF CARDIFF,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 52",False
COG-160640,CITY OF GARDENDALE,AL Municipal,JEFFERSON,,,http://www.cityofgardendale.com,0,,,,,,,,,"Census 2022 Municipal, pop 16444",False
COG-160641,CITY OF GRAYSVILLE,AL Municipal,JEFFERSON,,,http://www.graysvillecity.com,0,,,,,,,,,"Census 2022 Municipal, pop 1915",False
COG-160642,CITY OF KIMBERLY,AL Municipal,JEFFERSON,,,http://www.kimberlyal.org,0,,,,,,,,,"Census 2022 Municipal, pop 3946",False
COG-160643,CITY OF LEEDS,AL Municipal,JEFFERSON,,,http://www.leedalabama.gov,0,,,,,,,,,"Census 2022 Municipal, pop 12271",False
COG-160644,TOWN OF MORRIS,AL Municipal,JEFFERSON,,,http://WWW.MORRISALABAMA.ORG,0,,,,,,,,,"Census 2022 Municipal, pop 2254",False
COG-160645,TOWN OF MULGA,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 777",False
COG-160646,TOWN OF NORTH JOHNS,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 127",False
COG-160647,CITY OF PLEASANT GROVE,AL Municipal,JEFFERSON,,,http://www.cityofpg.com,0,,,,,,,,,"Census 2022 Municipal, pop 9495",False
COG-160648,CITY OF TRUSSVILLE,AL Municipal,JEFFERSON,,,http://www.trussville.org,0,,,,,,,,,"Census 2022 Municipal, pop 26388",False
COG-160649,CITY OF VESTAVIA HILLS,AL Municipal,JEFFERSON,,,http://www.vestaviahills.net,0,,,,,,,,,"Census 2022 Municipal, pop 38801",False
COG-160650,TOWN OF MAYTOWN,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 312",False
COG-160651,TOWN OF SYLVAN SPRINGS,AL Municipal,JEFFERSON,,,http://www.sylvansprings.net,0,,,,,,,,,"Census 2022 Municipal, pop 1631",False
COG-160652,TOWN OF WEST JEFFERSON,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 417",False
COG-183678,CITY OF IRONDALE,AL Municipal,JEFFERSON,,,http://www.cityofirondale.org,0,,,,,,,,,"Census 2022 Municipal, pop 13518",False
COG-184303,CITY OF WARRIOR,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 3204",False
COG-189553,CITY OF LIPSCOMB,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 2049",False
COG-193057,TOWN OF COUNTY LINE,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 311",False
COG-201321,CITY OF TARRANT,AL Municipal,JEFFERSON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 6005",False
COG-211973,CITY OF MIDFIELD,AL Municipal,JEFFERSON,,,http://www.cityofmidfield.com,0,,,,,,,,,"Census 2022 Municipal, pop 5115",False
COG-214787,CITY OF CENTER POINT,AL Municipal,JEFFERSON,,,http://www.thecityofcenterpoint.org,0,,,,,,,,,"Census 2022 Municipal, pop 16137",False
COG-219532,CITY OF CLAY,AL Municipal,JEFFERSON,,,http://www.clayalabama.org,0,,,,,,,,,"Census 2022 Municipal, pop 10311",False
COG-219535,CITY OF PINSON,AL Municipal,JEFFERSON,,,http://www.thecityofpinson.com,0,,,,,,,,,"Census 2022 Municipal, pop 7183",False
COG-225038,CITY OF BIRMINGHAM,AL Municipal,JEFFERSON,,,http://www.informationbirmingham.com,0,,,,,,,,,"Census 2022 Municipal, pop 197575",False
COG-100068,TOWN OF DETROIT,AL Municipal,LAMAR,,,,0,,,,,,,,,"Census 2022 Municipal, pop 225",False
COG-160654,TOWN OF BEAVERTON,AL Municipal,LAMAR,,,,0,,,,,,,,,"Census 2022 Municipal, pop 183",False
COG-160655,TOWN OF MILLPORT,AL Municipal,LAMAR,,,,0,,,,,,,,,"Census 2022 Municipal, pop 982",False
COG-183681,CITY OF VERNON,AL Municipal,LAMAR,,,http://www.vernonalabama.org,0,,,,,,,,,"Census 2022 Municipal, pop 1874",False
COG-194439,TOWN OF KENNEDY,AL Municipal,LAMAR,,,,0,,,,,,,,,"Census 2022 Municipal, pop 427",False
COG-211974,CITY OF SULLIGENT,AL Municipal,LAMAR,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1838",False
COG-122559,CITY OF FLORENCE,AL Municipal,LAUDERDALE,,,http://www.florenceal.org,0,,,,,,,,,"Census 2022 Municipal, pop 39933",False
COG-160656,TOWN OF ROGERSVILLE,AL Municipal,LAUDERDALE,,,http://www.rogersvillealabama.org,0,,,,,,,,,"Census 2022 Municipal, pop 1336",False
COG-160657,TOWN OF WATERLOO,AL Municipal,LAUDERDALE,,,http://www.waterlooalabama.com,0,,,,,,,,,"Census 2022 Municipal, pop 184",False
COG-160658,TOWN OF ST FLORIAN,AL Municipal,LAUDERDALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 658",False
COG-160659,TOWN OF ANDERSON,AL Municipal,LAUDERDALE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 256",False
COG-189554,TOWN OF KILLEN,AL Municipal,LAUDERDALE,,,http://www.killenalabama.org/,0,,,,,,,,,"Census 2022 Municipal, pop 1040",False
COG-201322,TOWN OF LEXINGTON,AL Municipal,LAUDERDALE,,,http://www.lexingtonal.org,0,,,,,,,,,"Census 2022 Municipal, pop 737",False
COG-122560,TOWN OF COURTLAND,AL Municipal,LAWRENCE,,,http://courtlandalabama.com,0,,,,,,,,,"Census 2022 Municipal, pop 584",False
COG-122561,TOWN OF TOWN CREEK,AL Municipal,LAWRENCE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1053",False
COG-160660,CITY OF MOULTON,AL Municipal,LAWRENCE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 3358",False
COG-160661,TOWN OF NORTH COURTLAND,AL Municipal,LAWRENCE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 484",False
COG-184305,TOWN OF HILLSBORO,AL Municipal,LAWRENCE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 409",False
COG-122562,TOWN OF LOACHAPOKA,AL Municipal,LEE,,,http://www.loachapokaal36865.com,0,,,,,,,,,"Census 2022 Municipal, pop 161",False
COG-160662,CITY OF AUBURN,AL Municipal,LEE,,,http://www.auburnalabama.org,0,,,,,,,,,"Census 2022 Municipal, pop 78564",False
COG-160663,CITY OF OPELIKA,AL Municipal,LEE,,,http://www.opelika.org,0,,,,,,,,,"Census 2022 Municipal, pop 31538",False
COG-213329,CITY OF SMITHS STATION,AL Municipal,LEE,,,http://www.smithsstation.us,0,,,,,,,,,"Census 2022 Municipal, pop 5381",False
COG-100074,TOWN OF ARDMORE,AL Municipal,LIMESTONE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1370",False
COG-122563,TOWN OF MOORESVILLE,AL Municipal,LIMESTONE,,,http://www.mooresvillealabama.com,0,,,,,,,,,"Census 2022 Municipal, pop 45",False
COG-160664,TOWN OF ELKMONT,AL Municipal,LIMESTONE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 429",False
COG-160665,TOWN OF LESTER,AL Municipal,LIMESTONE,,,,0,,,,,,,,,"Census 2022 Municipal, pop 112",False
COG-207518,CITY OF ATHENS,AL Municipal,LIMESTONE,,,http://www.athensal.us,0,,,,,,,,,"Census 2022 Municipal, pop 27027",False
COG-100075,TOWN OF BENTON,AL Municipal,LOWNDES,,,,0,,,,,,,,,"Census 2022 Municipal, pop 39",False
COG-122564,TOWN OF GORDONVILLE,AL Municipal,LOWNDES,,,,0,,,,,,,,,"Census 2022 Municipal, pop 239",False
COG-160666,TOWN OF MOSSES,AL Municipal,LOWNDES,,,,0,,,,,,,,,"Census 2022 Municipal, pop 814",False
COG-160667,TOWN OF WHITE HALL,AL Municipal,LOWNDES,,,,0,,,,,,,,,"Census 2022 Municipal, pop 785",False
COG-160668,TOWN OF HAYNEVILLE,AL Municipal,LOWNDES,,,,0,,,,,,,,,"Census 2022 Municipal, pop 778",False
COG-184306,TOWN OF FORT DEPOSIT,AL Municipal,LOWNDES,,,,0,,,,,,,,,"Census 2022 Municipal, pop 1194",False
COG-189555,TOWN OF LOWNDESBORO,AL Municipal,LOWNDES,,,http://www.townoflowndesboro.org,0,,,,,,,,,"Census 2022 Municipal, pop 84",False
COG-100077,TOWN OF SHORTER,AL Municipal,MACON,,,http://www.shorteralabama.com/,0,,,,,,,,,"Census 2022 Municipal, pop 380",False
COG-122565,TOWN OF FRANKLIN,AL Municipal,MACON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 583",False
COG-160669,CITY OF TUSKEGEE,AL Municipal,MACON,,,http://www.tuskegeealabama.org,0,,,,,,,,,"Census 2022 Municipal, pop 8870",False
COG-207519,TOWN OF NOTASULGA,AL Municipal,MACON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 916",False
COG-100081,TOWN OF TRIANA,AL Municipal,MADISON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 3396",False
COG-122566,TOWN OF GURLEY,AL Municipal,MADISON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 825",False
COG-160670,CITY OF MADISON,AL Municipal,MADISON,,,http://www.ci.madison.al.us/,0,,,,,,,,,"Census 2022 Municipal, pop 58357",False
COG-160671,CITY OF NEW HOPE,AL Municipal,MADISON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 2891",False
COG-160672,TOWN OF OWENS CROSS ROADS,AL Municipal,MADISON,,,,0,,,,,,,,,"Census 2022 Municipal, pop 2635",False
COG-207520,CITY OF HUNTSVILLE,AL Municipal,MADISON,,,http://www.hsvcity.org,0,,,,,,,,,"Census 2022 Municipal, pop 216963",False
COG-100083,CITY OF LINDEN,AL Municipal,MARENGO,,,http://www.lindenalabama.net,0,,,,,,,,,"Census 2022 Municipal, pop 1887",False
COG-122567,TOWN OF DAYTON,AL Municipal,MARENGO,,,,0,,,,,,,,,"Census 2022 Municipal, pop 28",False
COG-122568,TOWN OF FAUNSDALE,AL Municipal,MARENGO,,,,0,,,,,,,,,"Census 2022 Municipal, pop 83",False
COG-122569,TOWN OF SWEET WATER,AL Municipal,MARENGO,,,,0,,,,,,,,,"Census 2022 Municipal, pop 225",False
COG-160673,TOWN OF THOMASTON,AL Municipal,MARENGO,,,http://www.townofthomaston.net,0,,,,,,,,,"Census 2022 Municipal, pop 325",False
COG-160674,TOWN OF MYRTLEWOOD,AL Municipal,MARENGO,,,,0,,,,,,,,,"Census 2022 Municipal, pop 71",False
COG-160675,TOWN OF PROVIDENCE,AL Municipal,MARENGO,,,,0,,,,,,,,,"Census 2022 Municipal, pop 166",False
