body_id,name,segment,county,schools,enrollment,website,coverage_level,blocker_code,platform,board_page_url,own_site_doc_links,expected_meetings_per_year,docs_count,last_checked,last_success,manual_notes
NYC-CEC-22,Community Education Council District 22,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-23,Community Education Council District 23,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-24,Community Education Council District 24,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-25,Community Education Council District 25,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-26,Community Education Council District 26,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-27,Community Education Council District 27,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-28,Community Education Council District 28,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-29,Community Education Council District 29,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-30,Community Education Council District 30,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-31,Community Education Council District 31,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-32,Community Education Council District 32,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-EDU-CITYWIDE-COUNCIL-ON-HIGH-SCHOO,Citywide Council on High Schools,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-EDU-CITYWIDE-COUNCIL-ON-SPECIAL-ED,Citywide Council on Special Education,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-EDU-CITYWIDE-COUNCIL-ON-ENGLISH-LA,Citywide Council on English Language Learners,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-EDU-CITYWIDE-COUNCIL-FOR-DISTRICT-,Citywide Council for District 75,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-EDU-PANEL-FOR-EDUCATIONAL-POLICY,Panel for Educational Policy,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
ABO-NASSAU-COUNTY-ECONOMIC-DEVELOPMENT-CORPORATIO,Nassau County Economic Development Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-TOWN-OF-ISLIP-COMMUNITY-DEVELOPMENT-AGENCY,Town of Islip Community Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-HOUSING-TRUST-FUND-CORPORATION,Housing Trust Fund Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NEW-YORK-CITY-SCHOOL-CONSTRUCTION-AUTHORITY,New York City School Construction Authority,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-TOWN-OF-BROOKHAVEN-LOCAL-DEVELOPMENT-CORPORAT,Town of Brookhaven Local Development Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-BUILD-NYC-RESOURCE-CORPORATION,Build NYC Resource Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-ROOSEVELT-ISLAND-OPERATING-CORPORATION,Roosevelt Island Operating Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NASSAU-COUNTY-LOCAL-ECONOMIC-ASSISTANCE-CORPO,Nassau County Local Economic Assistance Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-CITY-HEALTH-AND-HOSPITALS-CORPORATIO,New York City Health and Hospitals Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-NEW-YORK-STATE-URBAN-DEVELOPMENT-CORPORATION,New York State Urban Development Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-GOVERNORS-ISLAND-CORPORATION,Governors Island Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-ISLIP-RESOURCE-RECOVERY-AUTHORITY,Islip Resource Recovery Authority,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-NASSAU-COUNTY-SEWER-AND-STORM-WATER-FINANCE-A,Nassau County Sewer and Storm Water Finance Authority,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-SOUTH-NASSAU-WATER-AUTHORITY,South Nassau Water Authority,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-NEW-YORK-STATE-HOUSING-FINANCE-AGENCY,New York State Housing Finance Agency,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-WATER-AUTHORITY-OF-GREAT-NECK-NORTH,Water Authority of Great Neck North,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-ERIE-COUNTY-MEDICAL-CENTER-CORPORATION,Erie County Medical Center Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-CAPITAL-DISTRICT-TRANSPORTATION-AUTHORITY,Capital District Transportation Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-HUDSON-RIVER-BLACK-RIVER-REGULATING-DISTRICT,Hudson River-Black River Regulating District,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NELSON-A-ROCKEFELLER-EMPIRE-STATE-PLAZA-PERFO,Nelson A. Rockefeller Empire State Plaza Performing Arts Center Operating Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-QUEENS-ECONOMIC-DEVELOPMENT-CORPORATION,Queens Economic Development Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-AGRICULTURE-AND-NEW-YORK-STATE-HORSE-BREEDING,Agriculture and New York State Horse Breeding Development Fund,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-METROPOLITAN-TRANSPORTATION-AUTHORITY,Metropolitan Transportation Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-TOWN-OF-RIVERHEAD-COMMUNITY-DEVELOPMENT-AGENC,Town of Riverhead Community Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-NEW-YORK-JOB-DEVELOPMENT-AUTHORITY,New York Job Development Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-CENTRAL-NEW-YORK-REGIONAL-TRANSPORTATION-AUTH,Central New York Regional Transportation Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NEW-YORK-CITY-SCHOOL-BUS-UMBRELLA-SERVICES-IN,"New York City School Bus Umbrella Services, Inc.",NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NATURAL-HERITAGE-TRUST,Natural Heritage Trust,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-HUDSON-RIVER-PARK-TRUST,Hudson River Park Trust,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NEW-YORK-CITY-HOUSING-DEVELOPMENT-CORPORATION,New York City Housing Development Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-BRONX-OVERALL-ECONOMIC-DEVELOPMENT-CORPORATIO,Bronx Overall Economic Development Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-CITY-BUSINESS-ASSISTANCE-CORPORATION,New York City Business Assistance Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-STATE-OF-NEW-YORK-MORTGAGE-AGENCY,State of New York Mortgage Agency,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NASSAU-COUNTY-INDUSTRIAL-DEVELOPMENT-AGENCY,Nassau County Industrial Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: IDA
ABO-HUDSON-YARDS-INFRASTRUCTURE-CORPORATION,Hudson Yards Infrastructure Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-TOWN-OF-ISLIP-ECONOMIC-DEVELOPMENT-CORPORATIO,Town Of Islip Economic Development Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-STATE-OLYMPIC-REGIONAL-DEVELOPMENT-A,New York State Olympic Regional Development Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-RIVERHEAD-INDUSTRIAL-DEVELOPMENT-AGENCY,Riverhead Industrial Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: IDA
ABO-LONG-ISLAND-POWER-AUTHORITY,Long Island Power Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-HUNTINGTON-COMMUNITY-DEVELOPMENT-AGENCY,Huntington Community Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-THE-SUFFOLK-COUNTY-LAND-BANK-CORPORATION,The Suffolk County Land Bank Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-STATE-OF-NEW-YORK-MUNICIPAL-BOND-BANK-AGENCY,State of New York Municipal Bond Bank Agency,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-DORMITORY-AUTHORITY-OF-THE-STATE-OF-NEW-YORK,Dormitory Authority of the State of New York,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-BROOKLYN-NAVY-YARD-DEVELOPMENT-CORPORATION,Brooklyn Navy Yard Development Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-CONVENTION-CENTER-OPERATING-CORPORAT,New York Convention Center Operating Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NEW-YORK-CITY-ECONOMIC-DEVELOPMENT-CORPORATIO,New York City Economic Development Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-GLEN-COVE-INDUSTRIAL-DEVELOPMENT-AGENCY,Glen Cove Industrial Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: IDA
ABO-RIVERHEAD-IDA-ECONOMIC-JOB-DEVELOPMENT-CORPOR,Riverhead IDA Economic Job Development Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NASSAU-COUNTY-INTERIM-FINANCE-AUTHORITY,Nassau County Interim Finance Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-WATER-AUTHORITY-OF-WESTERN-NASSAU-COUNTY,Water Authority of Western Nassau County,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-NASSAU-HEALTH-CARE-CORPORATION,Nassau Health Care Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-UNITED-NATIONS-DEVELOPMENT-CORPORATION,United Nations Development Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-BABYLON-INDUSTRIAL-DEVELOPMENT-AGENCY,Babylon Industrial Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: IDA
ABO-POWER-AUTHORITY-OF-THE-STATE-OF-NEW-YORK,Power Authority of the State of New York,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NEW-YORK-STATE-AFFORDABLE-HOUSING-CORPORATION,New York State Affordable Housing Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-ENVIRONMENTAL-FACILITIES-CORPORATION,Environmental Facilities Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-BUFFALO-FISCAL-STABILITY-AUTHORITY,Buffalo Fiscal Stability Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-SUFFOLK-TOBACCO-ASSET-SECURITIZATION-CORPORAT,Suffolk Tobacco Asset Securitization Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-SOUTHOLD-LOCAL-DEVELOPMENT-CORPORATION,Southold Local Development Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-STATE-THOROUGHBRED-BREEDING-DEVELOPM,New York State Thoroughbred Breeding Development Fund,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-BROOKHAVEN-INDUSTRIAL-DEVELOPMENT-AGENCY,Brookhaven Industrial Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: IDA
ABO-NEW-YORK-CITY-INDUSTRIAL-DEVELOPMENT-AGENCY,New York City Industrial Development Agency,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: IDA
ABO-HEMPSTEAD-INDUSTRIAL-DEVELOPMENT-AGENCY,Hempstead Industrial Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: IDA
ABO-PORT-OF-OSWEGO-AUTHORITY,Port of Oswego Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-HOMELESS-HOUSING-ASSISTANCE-CORPORATION,Homeless Housing Assistance Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-SUFFOLK-COUNTY-ECONOMIC-DEVELOPMENT-CORPORATI,Suffolk County Economic Development Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-HUDSON-YARDS-DEVELOPMENT-CORPORATION,Hudson Yards Development Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-CITY-PUBLIC-HOUSING-PRESERVATION-TRU,New York City Public Housing Preservation Trust,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-VILLAGE-OF-ROCKVILLE-CENTRE-COMMUNITY-DEVELOP,Village of Rockville Centre Community Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-NEW-YORK-CITY-EDUCATIONAL-CONSTRUCTION-FUND,New York City Educational Construction Fund,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-INCORPORATED-VILLAGE-OF-HEMPSTEAD-COMMUNITY-D,Incorporated Village of Hempstead Community Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-LONG-BEACH-LOCAL-DEVELOPMENT-CORPORATION,Long Beach Local Development Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-TOWN-OF-HEMPSTEAD-LOCAL-DEVELOPMENT-CORP-,Town of Hempstead Local Development Corp.,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-UTILITY-DEBT-SECURITIZATION-AUTHORITY-UDSA-,Utility Debt Securitization Authority (UDSA),NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-ERIE-COUNTY-FISCAL-STABILITY-AUTHORITY,Erie County Fiscal Stability Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-TOWN-OF-NORTH-HEMPSTEAD-COMMUNITY-DEVELOPMENT,Town of North Hempstead Community Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-ROCHESTER-GENESEE-REGIONAL-TRANSPORTATION-AUT,Rochester-Genesee Regional Transportation Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NEW-YORK-CITY-WATER-BOARD,New York City Water Board,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-GREENWAY-CONSERVANCY-FOR-THE-HUDSON-RIVER-VAL,"Greenway Conservancy for the Hudson River Valley, Inc.",NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-GLEN-COVE-LOCAL-ECONOMIC-ASSISTANCE-CORPORATI,Glen Cove Local Economic Assistance Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NIAGARA-FRONTIER-TRANSPORTATION-AUTHORITY,Niagara Frontier Transportation Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-WESTCHESTER-COUNTY-HEALTH-CARE-CORPORATION,Westchester County Health Care Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-SUFFOLK-COUNTY-INDUSTRIAL-DEVELOPMENT-AGENCY,Suffolk County Industrial Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: IDA
ABO-OGDENSBURG-BRIDGE-AND-PORT-AUTHORITY,Ogdensburg Bridge and Port Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-WATER-AUTHORITY-OF-SOUTHEASTERN-NASSAU-COUNTY,Water Authority of Southeastern Nassau County,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-GLEN-COVE-COMMUNITY-DEVELOPMENT-AGENCY,Glen Cove Community Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-NEW-YORK-STATE-BRIDGE-AUTHORITY,New York State Bridge Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-SUFFOLK-COUNTY-WATER-AUTHORITY,Suffolk County Water Authority,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-TOWN-OF-NORTH-HEMPSTEAD-BUSINESS-AND-TOURISM-,Town of North Hempstead Business and Tourism Development Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-TOWN-OF-HUNTINGTON-LOCAL-DEVELOPMENT-CORPORAT,Town of Huntington Local Development Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-STATE-THRUWAY-AUTHORITY,New York State Thruway Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-BROOKLYN-BRIDGE-PARK-CORPORATION,Brooklyn Bridge Park Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-CITY-LAND-DEVELOPMENT-CORPORATION,New York City Land Development Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-ROSWELL-PARK-CANCER-INSTITUTE-CORPORATION,Roswell Park Cancer Institute Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NASSAU-COUNTY-TOBACCO-SETTLEMENT-CORPORATION,Nassau County Tobacco Settlement Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-TOWN-OF-BABYLON-L-D-CORPORATION-II,Town of Babylon L. D. Corporation II,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NASSAU-COUNTY-LAND-BANK-CORPORATION,Nassau County Land Bank Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-CITY-ENERGY-EFFICIENCY-CORPORATION,New York City Energy Efficiency Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-STATE-ENERGY-RESEARCH-AND-DEVELOPMEN,New York State Energy Research and Development Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-BATTERY-PARK-CITY-AUTHORITY,Battery Park City Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NEW-YORK-CITY-MUNICIPAL-WATER-FINANCE-AUTHORI,New York City Municipal Water Finance Authority,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-ALBANY-CONVENTION-CENTER-AUTHORITY,Albany Convention Center Authority,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-DEVELOPMENT-AUTHORITY-OF-THE-NORTH-COUNTRY,Development Authority of the North Country,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-NASSAU-COUNTY-BRIDGE-AUTHORITY,Nassau County Bridge Authority,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-SUFFOLK-COUNTY-JUDICIAL-FACILITIES-AGENCY,Suffolk County Judicial Facilities Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-FREEPORT-COMMUNITY-DEVELOPMENT-AGENCY,Freeport Community Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-TOBACCO-SETTLEMENT-FINANCING-CORPORATION,Tobacco Settlement Financing Corporation,NY State authorities,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: State
ABO-ISLIP-INDUSTRIAL-DEVELOPMENT-AGENCY,Islip Industrial Development Agency,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: IDA
ABO-THE-MAYOR-S-FUND-TO-ADVANCE-NEW-YORK-CITY,The Mayor's Fund to Advance New York City,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NYC-NEIGHBORHOOD-CAPITAL-CORPORATION,NYC Neighborhood Capital Corporation,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
ABO-NEW-YORK-CITY-TRANSITIONAL-FINANCE-AUTHORITY,New York City Transitional Finance Authority,NYC local authorities / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: Local
ABO-THE-TOWN-OF-HUNTINGTON-ECONOMIC-DEVELOPMENT-C,The Town of Huntington Economic Development Corporation,LI local authorities / IDAs / LDCs,,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,ABO type: LDC
COG-170425,County Of Nassau,LI counties,Nassau,,,http://www.co.nassau.ny.us/,1,,,,,,0,2026-09-20,,Population 1390907 (2021)
COG-170437,County Of Suffolk,LI counties,Suffolk,,,http://www.suffolkcountyny.gov,1,,,,,,0,2026-09-20,,Population 1526344 (2021)
COG-109520,Village Of Bellerose,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 1172 (2021)
COG-109521,Village Of Freeport,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 44199 (2021)
COG-109523,Village Of Lattingtown,LI villages,Nassau,,,http://www.village.of.lattingtown.org,1,,,,,,0,2026-09-20,,Population 1885 (2021)
COG-109525,Village Of Lynbrook,LI villages,Nassau,,,http://www.lynbrookvillage.com,1,,,,,,0,2026-09-20,,Population 20299 (2021)
COG-109526,Village Of Old Brookville,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 2079 (2021)
COG-109527,Village Of Sea Cliff,LI villages,Nassau,,,http://www.seacliff-ny.gov,1,,,,,,0,2026-09-20,,Population 5047 (2021)
COG-109528,Village Of Westbury,LI villages,Nassau,,,http://WWW.VILLAGEOFWESTBURY.ORG,1,,,,,,0,2026-09-20,,Population 15809 (2021)
COG-131242,Village Of Bayville,LI villages,Nassau,,,http://www.bayvilleny.gov,1,,,,,,0,2026-09-20,,Population 6751 (2021)
COG-131243,Village Of East Rockaway,LI villages,Nassau,,,http://www.villageofeastrockaway.org/,1,,,,,,0,2026-09-20,,Population 10116 (2021)
COG-131244,Village Of Garden City,LI villages,Nassau,,,http://www.gardencityny.net/,1,,,,,,0,2026-09-20,,Population 23029 (2021)
COG-131245,Village Of Great Neck Estates,LI villages,Nassau,,,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,Population 2929 (2021)
